"","brand","model","prod_class","spec_label","spec_value","url"
"10238","Dell","XPS 8920-7529SLV computer","desktop-computer","MS_Memory_Stick_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10239","Dell","XPS 8920-7529SLV computer","desktop-computer","Voice_command","Cortana","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10240","Dell","XPS 8920-7529SLV computer","desktop-computer","Built_in_webcam","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10241","Dell","XPS 8920-7529SLV computer","desktop-computer","Built_in_microphone","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10242","Dell","XPS 8920-7529SLV computer","desktop-computer","WiFi","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10243","Dell","XPS 8920-7529SLV computer","desktop-computer","Digital_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10244","Dell","XPS 8920-7529SLV computer","desktop-computer","Thunderbolt_port","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10245","Dell","XPS 8920-7529SLV computer","desktop-computer","Number_of_free_USB_ports","9","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10246","Dell","XPS 8920-7529SLV computer","desktop-computer","Gigabit_Ethernet","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10247","Dell","XPS 8920-7529SLV computer","desktop-computer","VGA_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10248","Dell","XPS 8920-7529SLV computer","desktop-computer","DVI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10249","Dell","XPS 8920-7529SLV computer","desktop-computer","HDMI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10250","Dell","XPS 8920-7529SLV computer","desktop-computer","HDMI_video_in","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10251","Dell","XPS 8920-7529SLV computer","desktop-computer","DisplayPort_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10252","Dell","XPS 8920-7529SLV computer","desktop-computer","Optical_digital_audio_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10253","Dell","XPS 8920-7529SLV computer","desktop-computer","Analog_surround_sound_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10254","Dell","XPS 8920-7529SLV computer","desktop-computer","Free_memory_slot","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10255","Dell","XPS Tower computer","desktop-computer","Display_size","","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10256","Dell","XPS Tower computer","desktop-computer","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10257","Dell","XPS Tower computer","desktop-computer","Processor","Core i5-6400","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10258","Dell","XPS Tower computer","desktop-computer","Memory","8","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10259","Dell","XPS Tower computer","desktop-computer","Storage","1000","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10260","Dell","XPS Tower computer","desktop-computer","Optical_drive","DVD burner","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10261","Dell","XPS Tower computer","desktop-computer","LCD_resolution","","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10262","Dell","XPS Tower computer","desktop-computer","Video_adapter","NVIDIA GeForce 730/Intel HD Graphics 530","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10263","Dell","XPS Tower computer","desktop-computer","Video_memory","2048","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10264","Dell","XPS Tower computer","desktop-computer","Height","15.3","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10265","Dell","XPS Tower computer","desktop-computer","Width","7","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10266","Dell","XPS Tower computer","desktop-computer","Depth","14.1","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10267","Dell","XPS Tower computer","desktop-computer","Warranty_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10268","Dell","XPS Tower computer","desktop-computer","Tech_support_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10269","Dell","XPS Tower computer","desktop-computer","Energy_Star","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10270","Dell","XPS Tower computer","desktop-computer","EPEAT_level","Bronze","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10271","Dell","XPS Tower computer","desktop-computer","Suitable_for_gaming","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10272","Dell","XPS Tower computer","desktop-computer","Wireless_mouse","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10273","Dell","XPS Tower computer","desktop-computer","Wireless_keyboard","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10274","Dell","XPS Tower computer","desktop-computer","Memory_card_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10275","Dell","XPS Tower computer","desktop-computer","Blu_ray_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10276","Dell","XPS Tower computer","desktop-computer","Number_of_speakers","0","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10277","Dell","XPS Tower computer","desktop-computer","Touchpad","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10278","Dell","XPS Tower computer","desktop-computer","SD/MMC_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10279","Dell","XPS Tower computer","desktop-computer","xD_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10280","Dell","XPS Tower computer","desktop-computer","MS_Memory_Stick_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10281","Dell","XPS Tower computer","desktop-computer","Voice_command","Cortana","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10282","Dell","XPS Tower computer","desktop-computer","Built_in_webcam","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10283","Dell","XPS Tower computer","desktop-computer","Built_in_microphone","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10284","Dell","XPS Tower computer","desktop-computer","WiFi","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10285","Dell","XPS Tower computer","desktop-computer","Digital_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10286","Dell","XPS Tower computer","desktop-computer","Thunderbolt_port","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10287","Dell","XPS Tower computer","desktop-computer","Number_of_free_USB_ports","9","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10288","Dell","XPS Tower computer","desktop-computer","Gigabit_Ethernet","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10289","Dell","XPS Tower computer","desktop-computer","VGA_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10290","Dell","XPS Tower computer","desktop-computer","DVI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10291","Dell","XPS Tower computer","desktop-computer","HDMI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10292","Dell","XPS Tower computer","desktop-computer","HDMI_video_in","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10293","Dell","XPS Tower computer","desktop-computer","DisplayPort_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10294","Dell","XPS Tower computer","desktop-computer","Optical_digital_audio_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10295","Dell","XPS Tower computer","desktop-computer","Analog_surround_sound_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10296","Dell","XPS Tower computer","desktop-computer","Free_memory_slot","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-tower-387884/specs"
"10297","HP","24-g227c computer","desktop-computer","Display_size","23.8","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10298","HP","24-g227c computer","desktop-computer","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10299","HP","24-g227c computer","desktop-computer","Processor","Core i5-7200U","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10300","HP","24-g227c computer","desktop-computer","Memory","8","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10301","HP","24-g227c computer","desktop-computer","Storage","1000","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10302","HP","24-g227c computer","desktop-computer","Optical_drive","DVD burner","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10303","HP","24-g227c computer","desktop-computer","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10304","HP","24-g227c computer","desktop-computer","Video_adapter","Intel HD Graphics 620","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10305","HP","24-g227c computer","desktop-computer","Video_memory","0","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10306","HP","24-g227c computer","desktop-computer","Height","16.5","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10307","HP","24-g227c computer","desktop-computer","Width","22.9","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10308","HP","24-g227c computer","desktop-computer","Depth","7.8","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10309","HP","24-g227c computer","desktop-computer","Warranty_length","12","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10310","HP","24-g227c computer","desktop-computer","Tech_support_length","12","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10311","HP","24-g227c computer","desktop-computer","Energy_Star","Yes","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10312","HP","24-g227c computer","desktop-computer","EPEAT_level","Gold","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10313","HP","24-g227c computer","desktop-computer","Suitable_for_gaming","No","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10314","HP","24-g227c computer","desktop-computer","Wireless_mouse","Yes","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10315","HP","24-g227c computer","desktop-computer","Wireless_keyboard","Yes","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10316","HP","24-g227c computer","desktop-computer","Memory_card_reader","Yes","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10317","HP","24-g227c computer","desktop-computer","Blu_ray_reader","No","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10318","HP","24-g227c computer","desktop-computer","Number_of_speakers","0","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10319","HP","24-g227c computer","desktop-computer","Touchpad","No","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10320","HP","24-g227c computer","desktop-computer","SD/MMC_reader","Yes","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10321","HP","24-g227c computer","desktop-computer","xD_reader","No","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10322","HP","24-g227c computer","desktop-computer","MS_Memory_Stick_reader","No","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10323","HP","24-g227c computer","desktop-computer","Voice_command","Cortana","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
"10324","HP","24-g227c computer","desktop-computer","Built_in_webcam","Yes","https://www.consumerreports.org/products/desktop-computer/hp-24-g227c-388965/specs"
